Temperature,Soil,Nitrogen,Phosphorus,Potassium,Crop,Fertilizer,Crop_Specific_Recommendations,Recommendation_ID
15,Dark Brown,100,75,55,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,100,80,40,wheat,Urea,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,100,80,55,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,105,40,40,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,105,40,55,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,105,45,40,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,105,45,50,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,105,50,60,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,105,55,45,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,105,55,55,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,105,60,40,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,105,60,55,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,105,65,40,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,105,65,50,wheat,Urea,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,105,70,60,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,105,75,45,wheat,Urea,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,105,75,55,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,105,80,40,wheat,Urea,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,105,80,55,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,110,40,40,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,110,40,55,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,110,45,40,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,110,45,50,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,110,50,60,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,110,55,45,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,110,55,55,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,110,60,40,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,110,60,55,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,110,65,40,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,110,65,50,wheat,Urea,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,110,70,60,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,110,75,45,wheat,Urea,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,110,75,55,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,110,80,40,wheat,Urea,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,110,80,55,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,115,40,40,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,115,40,55,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,115,45,40,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,115,45,50,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,115,50,60,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,115,55,45,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,115,55,55,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,115,60,40,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,115,60,55,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,115,65,40,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,115,65,50,wheat,Urea,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,115,70,60,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,115,75,45,wheat,Urea,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,115,75,55,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,115,80,40,wheat,Urea,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,115,80,55,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,120,40,40,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,120,40,55,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,120,45,40,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,120,45,50,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,120,50,60,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,120,55,45,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,120,55,55,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,120,60,40,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,120,60,55,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Dark Brown,120,65,40,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,120,65,50,wheat,Urea,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,120,70,60,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,120,75,45,wheat,Urea,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,120,75,55,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,120,80,40,wheat,Urea,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Dark Brown,120,80,55,wheat,19:19:19 NPK,"Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.
Phosphorus is high for wheat. Avoid phosphorus-based fertilizers.",14
15,Red,60,40,40,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,60,40,60,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,60,45,60,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
15,Red,60,50,60,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,60,55,60,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
15,Red,60,60,55,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,60,60,60,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,65,40,40,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,65,40,60,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,65,45,60,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
15,Red,65,50,60,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,65,55,60,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
15,Red,65,60,55,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,65,60,60,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,70,40,40,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,70,40,60,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,70,45,60,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
15,Red,70,50,60,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,70,55,60,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
15,Red,70,60,55,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,70,60,60,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,75,40,40,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,75,40,60,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,75,45,60,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
15,Red,75,50,60,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,75,55,60,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
15,Red,75,60,55,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,75,60,60,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,80,40,40,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,80,40,60,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,80,45,60,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
15,Red,80,50,60,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,80,55,60,wheat,Urea,All nutrient levels are optimal for wheat. No action required.,8
15,Red,80,60,55,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Red,80,60,60,wheat,19:19:19 NPK,All nutrient levels are optimal for wheat. No action required.,8
15,Reddish Brown,100,50,40,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,100,50,50,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,100,55,50,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,100,60,45,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,100,60,50,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,105,50,40,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,105,50,50,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,105,55,50,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,105,60,45,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,105,60,50,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,110,50,40,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,110,50,50,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,110,55,50,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,110,60,45,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,110,60,50,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,115,50,40,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,115,50,50,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,115,55,50,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,115,60,45,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,115,60,50,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,120,50,40,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,120,50,50,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,120,55,50,wheat,Urea,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,120,60,45,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
15,Reddish Brown,120,60,50,wheat,19:19:19 NPK,Nitrogen is high for wheat. Reduce nitrogen-based fertilizers.,9
16,Loamy,4,6,13,orange,14-14-14,"Nitrogen is low for orange. Apply urea or composted manure.
Phosphorus is low for orange. Use superphosphate or bone meal.
Potassium is low for orange. Apply muriate of potash or banana peels.",5
20,Black,20,20,40,turmeric,Urea,"Nitrogen is low for turmeric. Apply urea or composted manure.
Phosphorus is low for turmeric. Use superphosphate or bone meal.",15
20,Black,20,20,45,turmeric,Ferrous Sulphate,"Nitrogen is low for turmeric. Apply urea or composted manure.
Phosphorus is low for turmeric. Use superphosphate or bone meal.",15
20,Black,20,20,50,turmeric,White Potash,"Nitrogen is low for turmeric. Apply urea or composted manure.
Phosphorus is low for turmeric. Use superphosphate or bone meal.",15
20,Black,20,60,35,groundnut,Chilated Micronutrient,Potassium is low for groundnut. Apply muriate of potash or banana peels.,16
20,Black,25,20,40,turmeric,Urea,"Nitrogen is low for turmeric. Apply urea or composted manure.
Phosphorus is low for turmeric. Use superphosphate or bone meal.",15
20,Black,25,20,40,turmeric,White Potash,"Nitrogen is low for turmeric. Apply urea or composted manure.
Phosphorus is low for turmeric. Use superphosphate or bone meal.",15
20,Black,25,20,45,turmeric,Ferrous Sulphate,"Nitrogen is low for turmeric. Apply urea or composted manure.
Phosphorus is low for turmeric. Use superphosphate or bone meal.",15
20,Black,25,20,50,turmeric,White Potash,"Nitrogen is low for turmeric. Apply urea or composted manure.
Phosphorus is low for turmeric. Use superphosphate or bone meal.",15
20,Black,25,60,35,groundnut,Chilated Micronutrient,Potassium is low for groundnut. Apply muriate of potash or banana peels.,16
20,Black,30,20,40,turmeric,Urea,"Nitrogen is low for turmeric. Apply urea or composted manure.
Phosphorus is low for turmeric. Use superphosphate or bone meal.",15
20,Black,30,20,45,turmeric,Ferrous Sulphate,"Nitrogen is low for turmeric. Apply urea or composted manure.
Phosphorus is low for turmeric. Use superphosphate or bone meal.",15
20,Black,30,20,50,turmeric,White Potash,"Nitrogen is low for turmeric. Apply urea or composted manure.
Phosphorus is low for turmeric. Use superphosphate or bone meal.",15
