Temperature,Soil,Nitrogen,Phosphorus,Potassium,Crop,Fertilizer
25,Black,128,8,9,cotton,DAP
34,Loamy,108,91,106,cotton,NPK 14-14-14
30,Sandy,174,90,179,cotton,NPK 14-14-14
22,Loamy,101,54,83,cotton,NPK 14-14-14
29,Black,116,57,172,cotton,NPK 14-14-14
34,Clay,81,15,158,cotton,DAP
26,Loamy,134,32,59,cotton,NPK 14-14-14
31,Sandy,113,0,139,cotton,DAP
23,Loamy,196,47,114,cotton,NPK 14-14-14
31,Clay,129,7,150,cotton,DAP
33,Loamy,103,85,111,cotton,NPK 14-14-14
29,Sandy,162,66,63,cotton,NPK 14-14-14
31,Loamy,152,42,150,cotton,NPK 14-14-14
31,Clay,188,28,186,cotton,DAP
27,Black,190,1,85,cotton,DAP
28,Loamy,177,6,2,cotton,DAP
27,Sandy,179,57,48,cotton,MOP
30,Loamy,180,13,91,cotton,DAP
35,Sandy,138,66,28,cotton,MOP
33,Black,196,20,34,cotton,DAP
21,Loamy,172,72,107,cotton,NPK 14-14-14
29,Black,175,49,83,cotton,NPK 14-14-14
22,Black,121,18,7,cotton,DAP
24,Sandy,147,82,23,cotton,MOP
35,Sandy,76,98,172,cotton,Urea
23,Sandy,82,79,148,cotton,NPK 14-14-14
22,Black,162,39,81,cotton,NPK 14-14-14
27,Sandy,50,16,67,cotton,Urea
20,Sandy,119,75,107,cotton,NPK 14-14-14
26,Black,93,54,59,cotton,NPK 14-14-14
22,Black,149,77,114,cotton,NPK 14-14-14
33,Sandy,199,58,65,cotton,NPK 14-14-14
22,Loamy,82,49,57,cotton,NPK 14-14-14
33,Loamy,114,72,185,cotton,NPK 14-14-14
28,Black,56,33,148,cotton,Urea
22,Loamy,136,75,48,cotton,MOP
29,Sandy,19,2,53,cotton,Urea
33,Black,132,61,118,cotton,NPK 14-14-14
31,Black,36,32,93,cotton,Urea
32,Sandy,177,99,60,cotton,NPK 14-14-14
32,Sandy,37,92,74,cotton,Urea
20,Black,122,7,98,cotton,DAP
34,Loamy,128,77,63,cotton,NPK 14-14-14
24,Black,136,20,79,cotton,DAP
30,Black,157,79,173,cotton,NPK 14-14-14
35,Sandy,104,70,121,cotton,NPK 14-14-14
32,Sandy,185,3,104,cotton,DAP
24,Clay,129,71,151,cotton,NPK 14-14-14
28,Loamy,14,19,66,cotton,Urea
20,Loamy,118,54,132,cotton,NPK 14-14-14
21,Black,99,91,23,cotton,MOP
29,Loamy,123,99,102,cotton,NPK 14-14-14
33,Clay,100,65,183,cotton,NPK 14-14-14
21,Loamy,138,47,104,cotton,NPK 14-14-14
29,Clay,125,33,67,cotton,NPK 14-14-14
22,Loamy,31,33,105,cotton,Urea
23,Black,147,56,182,cotton,NPK 14-14-14
25,Black,152,99,49,cotton,MOP
34,Sandy,158,2,158,cotton,DAP
26,Loamy,107,92,145,cotton,NPK 14-14-14
21,Black,197,92,172,cotton,NPK 14-14-14
25,Sandy,175,70,137,cotton,NPK 14-14-14
20,Sandy,166,34,165,cotton,NPK 14-14-14
31,Clay,113,14,18,cotton,DAP
33,Sandy,99,56,94,cotton,NPK 14-14-14
28,Sandy,190,81,91,cotton,NPK 14-14-14
23,Clay,103,96,149,cotton,NPK 14-14-14
34,Clay,119,22,28,cotton,DAP
34,Loamy,101,13,111,cotton,DAP
33,Loamy,111,28,153,cotton,DAP
25,Loamy,187,16,112,cotton,DAP
34,Sandy,118,76,88,cotton,NPK 14-14-14
26,Sandy,157,2,44,cotton,DAP
21,Black,108,28,144,cotton,DAP
33,Sandy,93,57,133,cotton,NPK 14-14-14
33,Loamy,116,6,23,cotton,DAP
22,Loamy,33,67,35,cotton,Urea
23,Loamy,168,5,52,cotton,DAP
24,Clay,136,88,95,cotton,NPK 14-14-14
26,Sandy,197,73,140,cotton,NPK 14-14-14
26,Clay,185,8,9,cotton,DAP
34,Black,186,75,93,cotton,NPK 14-14-14
26,Loamy,126,98,171,cotton,NPK 14-14-14
22,Black,126,46,77,cotton,NPK 14-14-14
28,Sandy,94,19,105,cotton,DAP
27,Clay,196,40,34,cotton,MOP
29,Loamy,153,14,175,cotton,DAP
31,Clay,3,81,80,cotton,Urea
30,Sandy,148,97,128,cotton,NPK 14-14-14
30,Clay,70,96,121,cotton,Urea
22,Clay,100,21,116,cotton,DAP
34,Sandy,124,49,82,cotton,NPK 14-14-14
22,Loamy,94,97,198,cotton,NPK 14-14-14
34,Clay,177,55,117,cotton,NPK 14-14-14
24,Black,164,65,87,cotton,NPK 14-14-14
27,Loamy,154,99,151,cotton,NPK 14-14-14
31,Black,155,39,33,cotton,MOP
31,Clay,94,49,80,cotton,NPK 14-14-14
26,Loamy,187,74,35,cotton,MOP
21,Black,162,83,9,cotton,MOP
32,Sandy,190,6,154,cotton,DAP
23,Clay,41,35,63,cotton,Urea
26,Black,83,20,5,cotton,DAP
28,Black,127,78,190,cotton,NPK 14-14-14
22,Loamy,119,27,56,cotton,DAP
30,Loamy,184,96,179,cotton,NPK 14-14-14
30,Sandy,134,80,92,cotton,NPK 14-14-14
27,Sandy,92,45,146,cotton,NPK 14-14-14
29,Black,184,89,33,cotton,MOP
22,Loamy,165,83,23,cotton,MOP
23,Black,72,85,5,cotton,Urea
23,Loamy,157,98,23,cotton,MOP
21,Black,145,97,16,cotton,MOP
33,Loamy,170,79,120,cotton,NPK 14-14-14
21,Clay,123,22,54,cotton,DAP
33,Loamy,199,42,91,cotton,NPK 14-14-14
30,Sandy,123,89,174,cotton,NPK 14-14-14
22,Loamy,183,89,91,cotton,NPK 14-14-14
32,Loamy,148,87,95,cotton,NPK 14-14-14
28,Sandy,78,86,105,cotton,Urea
20,Black,177,23,104,cotton,DAP
31,Loamy,108,16,91,cotton,DAP
21,Sandy,129,28,112,cotton,DAP
21,Clay,131,48,152,cotton,NPK 14-14-14
22,Sandy,95,17,69,cotton,DAP
25,Sandy,102,3,66,cotton,DAP
33,Loamy,185,89,92,cotton,NPK 14-14-14
26,Sandy,144,4,82,cotton,DAP
31,Sandy,105,93,61,cotton,NPK 14-14-14
26,Sandy,170,47,62,cotton,NPK 14-14-14
29,Black,151,88,42,cotton,MOP
24,Black,153,52,76,cotton,NPK 14-14-14
34,Black,123,71,169,cotton,NPK 14-14-14
24,Black,121,38,117,cotton,NPK 14-14-14
23,Clay,174,20,97,cotton,DAP
35,Loamy,181,22,130,cotton,DAP
25,Sandy,176,24,151,cotton,DAP
34,Clay,87,21,107,cotton,DAP
32,Loamy,153,8,136,cotton,DAP
23,Black,0,0,57,cotton,Urea
25,Sandy,185,24,75,cotton,DAP
29,Black,102,17,104,cotton,DAP
23,Clay,87,93,29,cotton,MOP
25,Sandy,196,53,57,cotton,NPK 14-14-14
32,Loamy,115,22,5,cotton,DAP
26,Clay,102,65,113,cotton,NPK 14-14-14
31,Clay,76,5,138,cotton,Urea
20,Clay,20,66,126,cotton,Urea
22,Black,128,9,153,cotton,DAP
20,Sandy,131,32,166,cotton,NPK 14-14-14
24,Loamy,0,59,109,cotton,Urea
20,Loamy,164,47,71,cotton,NPK 14-14-14
35,Black,83,58,121,cotton,NPK 14-14-14
35,Sandy,34,70,178,cotton,Urea
21,Loamy,148,55,90,cotton,NPK 14-14-14
34,Loamy,190,84,166,cotton,NPK 14-14-14
33,Clay,13,70,115,cotton,Urea
26,Clay,52,33,145,cotton,Urea
21,Loamy,197,83,164,cotton,NPK 14-14-14
33,Black,199,81,44,cotton,MOP
20,Clay,89,88,159,cotton,NPK 14-14-14
32,Black,151,25,50,cotton,DAP
28,Black,140,19,168,cotton,DAP
32,Clay,15,64,63,cotton,Urea
31,Clay,158,74,77,cotton,NPK 14-14-14
22,Clay,94,16,38,cotton,DAP
23,Clay,140,88,162,cotton,NPK 14-14-14
20,Black,155,72,178,cotton,NPK 14-14-14
26,Sandy,134,45,105,cotton,NPK 14-14-14
31,Clay,149,85,143,cotton,NPK 14-14-14
26,Loamy,169,56,161,cotton,NPK 14-14-14
30,Black,17,95,34,cotton,Urea
26,Sandy,194,95,95,cotton,NPK 14-14-14
34,Sandy,117,66,48,cotton,MOP
32,Loamy,198,99,95,cotton,NPK 14-14-14
27,Sandy,112,25,156,cotton,DAP
27,Sandy,104,4,73,cotton,DAP
21,Clay,111,41,19,cotton,MOP
20,Sandy,194,72,110,cotton,NPK 14-14-14
23,Black,147,10,130,cotton,DAP
34,Loamy,136,49,53,cotton,NPK 14-14-14
25,Loamy,155,31,145,cotton,NPK 14-14-14
28,Black,161,70,9,cotton,MOP
32,Clay,99,11,166,cotton,DAP
23,Loamy,103,43,147,cotton,NPK 14-14-14
20,Clay,187,39,31,cotton,MOP
27,Clay,166,80,7,cotton,MOP
23,Black,88,65,6,cotton,MOP
26,Loamy,192,46,199,cotton,NPK 14-14-14
27,Sandy,140,15,184,cotton,DAP
31,Black,151,64,154,cotton,NPK 14-14-14
25,Loamy,168,63,36,cotton,MOP
31,Clay,140,43,53,cotton,NPK 14-14-14
20,Black,96,25,57,cotton,DAP
31,Loamy,198,75,165,cotton,NPK 14-14-14
25,Sandy,195,8,68,cotton,DAP
31,Black,155,39,197,cotton,NPK 14-14-14
29,Sandy,147,90,156,cotton,NPK 14-14-14
32,Black,173,43,59,cotton,NPK 14-14-14
29,Sandy,191,39,56,cotton,NPK 14-14-14
32,Clay,34,68,106,cotton,Urea
28,Clay,82,74,147,cotton,NPK 14-14-14
23,Sandy,161,13,73,cotton,DAP
25,Black,166,7,161,cotton,DAP
20,Loamy,149,22,130,cotton,DAP
33,Black,105,3,87,cotton,DAP
24,Sandy,3,98,95,cotton,Urea
26,Clay,103,18,186,cotton,DAP
22,Clay,4,86,93,cotton,Urea
23,Sandy,163,30,128,cotton,NPK 14-14-14
21,Clay,144,11,63,cotton,DAP
33,Clay,198,99,29,cotton,MOP
29,Loamy,185,42,191,cotton,NPK 14-14-14
24,Loamy,143,14,126,cotton,DAP
32,Black,175,85,167,cotton,NPK 14-14-14
22,Black,118,5,178,cotton,DAP
28,Black,95,32,22,cotton,MOP
33,Loamy,141,8,127,cotton,DAP
27,Sandy,119,13,86,cotton,DAP
35,Black,175,70,196,cotton,NPK 14-14-14
25,Black,142,29,120,cotton,DAP
29,Clay,131,1,186,cotton,DAP
29,Black,149,39,28,cotton,MOP
35,Black,94,32,92,cotton,NPK 14-14-14
33,Black,104,32,85,cotton,NPK 14-14-14
30,Black,94,79,94,cotton,NPK 14-14-14
29,Clay,115,53,0,cotton,MOP
34,Black,3,1,131,cotton,Urea
21,Sandy,122,84,135,cotton,NPK 14-14-14
28,Clay,92,32,173,cotton,NPK 14-14-14
26,Loamy,117,18,126,cotton,DAP
24,Sandy,113,29,156,cotton,DAP
22,Clay,194,70,130,cotton,NPK 14-14-14
32,Black,189,35,121,cotton,NPK 14-14-14
22,Loamy,194,49,86,cotton,NPK 14-14-14
22,Loamy,81,63,39,cotton,MOP
24,Loamy,131,46,83,cotton,NPK 14-14-14
34,Clay,192,11,1,cotton,DAP
34,Black,161,3,102,cotton,DAP
33,Sandy,148,52,91,cotton,NPK 14-14-14
21,Clay,145,80,7,cotton,MOP
26,Clay,181,43,86,cotton,NPK 14-14-14
28,Black,13,99,17,cotton,Urea
35,Black,137,83,115,cotton,NPK 14-14-14
24,Clay,135,75,142,cotton,NPK 14-14-14
30,Black,60,39,153,cotton,Urea
32,Loamy,122,8,53,cotton,DAP
24,Loamy,154,97,30,cotton,MOP
28,Clay,143,59,193,cotton,NPK 14-14-14
34,Loamy,182,90,74,cotton,NPK 14-14-14
26,Clay,159,78,52,cotton,NPK 14-14-14
27,Sandy,98,15,160,cotton,DAP
34,Black,16,32,141,cotton,Urea
26,Black,126,14,71,cotton,DAP
22,Loamy,198,96,60,cotton,NPK 14-14-14
28,Clay,120,90,136,cotton,NPK 14-14-14
33,Clay,185,41,4,cotton,MOP
29,Loamy,166,61,116,cotton,NPK 14-14-14
33,Sandy,142,88,116,cotton,NPK 14-14-14
30,Black,102,97,158,cotton,NPK 14-14-14
24,Sandy,112,73,156,cotton,NPK 14-14-14
26,Black,192,21,97,cotton,DAP
35,Clay,24,32,153,cotton,Urea
20,Loamy,117,44,131,cotton,NPK 14-14-14
33,Clay,176,3,32,cotton,DAP
34,Black,166,78,170,cotton,NPK 14-14-14
26,Black,29,44,25,cotton,Urea
33,Sandy,162,48,14,cotton,MOP
28,Clay,178,1,51,cotton,DAP
28,Loamy,28,67,41,cotton,Urea
26,Black,111,56,109,cotton,NPK 14-14-14
22,Sandy,80,85,90,cotton,NPK 14-14-14
27,Loamy,101,91,197,cotton,NPK 14-14-14
31,Black,110,38,135,cotton,NPK 14-14-14
22,Sandy,123,50,176,cotton,NPK 14-14-14
34,Black,89,58,144,cotton,NPK 14-14-14
22,Clay,174,97,22,cotton,MOP
23,Loamy,165,89,15,cotton,MOP
28,Loamy,136,21,149,cotton,DAP
31,Clay,138,64,179,cotton,NPK 14-14-14
32,Sandy,178,84,161,cotton,NPK 14-14-14
20,Sandy,106,41,31,cotton,MOP
28,Loamy,52,17,86,cotton,Urea
32,Loamy,142,33,58,cotton,NPK 14-14-14
22,Loamy,145,57,135,cotton,NPK 14-14-14
20,Sandy,56,90,88,cotton,Urea
27,Black,160,14,91,cotton,DAP
25,Sandy,146,14,49,cotton,DAP
31,Loamy,93,36,126,cotton,NPK 14-14-14
30,Loamy,162,55,92,cotton,NPK 14-14-14
24,Sandy,185,81,195,cotton,NPK 14-14-14
29,Loamy,151,93,187,cotton,NPK 14-14-14
33,Sandy,152,32,31,cotton,MOP
22,Clay,95,84,133,cotton,NPK 14-14-14
33,Loamy,37,44,139,cotton,Urea
35,Sandy,173,24,64,cotton,DAP
20,Black,137,21,64,cotton,DAP
24,Sandy,178,70,83,cotton,NPK 14-14-14
34,Sandy,145,57,182,cotton,NPK 14-14-14
35,Clay,146,52,193,cotton,NPK 14-14-14
35,Clay,157,44,170,cotton,NPK 14-14-14
28,Clay,89,6,40,cotton,DAP
24,Clay,155,59,35,cotton,MOP
24,Sandy,144,78,179,cotton,NPK 14-14-14
28,Clay,196,97,96,cotton,NPK 14-14-14
26,Black,113,84,111,cotton,NPK 14-14-14
35,Black,138,83,138,cotton,NPK 14-14-14
28,Sandy,101,55,32,cotton,MOP
27,Loamy,179,73,85,cotton,NPK 14-14-14
35,Sandy,39,20,105,cotton,Urea
23,Black,164,37,159,cotton,NPK 14-14-14
33,Black,26,16,140,cotton,Urea
35,Clay,105,79,67,cotton,NPK 14-14-14
28,Loamy,178,44,8,cotton,MOP
21,Loamy,63,18,183,cotton,Urea
32,Sandy,117,48,94,cotton,NPK 14-14-14
27,Black,197,89,160,cotton,NPK 14-14-14
20,Loamy,134,2,127,cotton,DAP
22,Sandy,179,7,24,cotton,DAP
24,Clay,180,45,99,cotton,NPK 14-14-14
27,Clay,105,52,20,cotton,MOP
29,Loamy,185,66,10,cotton,MOP
35,Sandy,197,49,27,cotton,MOP
23,Clay,130,88,63,cotton,NPK 14-14-14
21,Black,139,43,87,cotton,NPK 14-14-14
23,Clay,82,63,7,cotton,MOP
30,Black,163,33,92,cotton,NPK 14-14-14
28,Loamy,170,66,65,cotton,NPK 14-14-14
31,Loamy,53,1,23,cotton,Urea
21,Clay,181,51,5,cotton,MOP
26,Clay,123,70,136,cotton,NPK 14-14-14
30,Loamy,159,22,155,cotton,DAP
20,Sandy,132,70,161,cotton,NPK 14-14-14
26,Clay,64,98,174,cotton,Urea
33,Black,167,83,65,cotton,NPK 14-14-14
24,Sandy,146,24,72,cotton,DAP
27,Clay,40,27,162,cotton,Urea
23,Clay,84,94,192,cotton,NPK 14-14-14
23,Loamy,143,58,85,cotton,NPK 14-14-14
26,Black,149,21,72,cotton,DAP
25,Clay,119,62,104,cotton,NPK 14-14-14
25,Loamy,163,5,24,cotton,DAP
23,Black,186,50,18,cotton,MOP
26,Clay,181,14,90,cotton,DAP
22,Sandy,149,0,29,cotton,DAP
33,Clay,186,57,44,cotton,MOP
30,Loamy,83,31,72,cotton,NPK 14-14-14
23,Sandy,190,74,133,cotton,NPK 14-14-14
24,Clay,39,4,100,cotton,Urea
27,Loamy,32,42,37,cotton,Urea
34,Clay,163,72,163,cotton,NPK 14-14-14
29,Loamy,162,33,18,cotton,MOP
33,Clay,101,56,101,cotton,NPK 14-14-14
29,Sandy,34,41,142,cotton,Urea
22,Loamy,141,14,12,cotton,DAP
21,Sandy,186,50,77,cotton,NPK 14-14-14
30,Clay,102,31,189,cotton,NPK 14-14-14
31,Loamy,171,59,101,cotton,NPK 14-14-14
33,Loamy,105,53,21,cotton,MOP
32,Loamy,89,64,99,cotton,NPK 14-14-14
35,Black,66,30,49,cotton,Urea
29,Sandy,116,17,126,cotton,DAP
23,Sandy,123,40,39,cotton,MOP
29,Sandy,143,95,13,cotton,MOP
22,Sandy,70,69,127,cotton,Urea
35,Clay,168,94,180,cotton,NPK 14-14-14
31,Black,50,79,22,cotton,Urea
28,Clay,89,98,92,cotton,NPK 14-14-14
25,Loamy,167,64,92,cotton,NPK 14-14-14
21,Sandy,113,70,61,cotton,NPK 14-14-14
32,Clay,174,89,112,cotton,NPK 14-14-14
22,Clay,158,73,142,cotton,NPK 14-14-14
28,Clay,74,45,164,cotton,Urea
22,Loamy,112,22,134,cotton,DAP
21,Loamy,72,26,128,cotton,Urea
28,Black,180,95,44,cotton,MOP
33,Clay,82,54,82,cotton,NPK 14-14-14
34,Loamy,164,90,117,cotton,NPK 14-14-14
20,Loamy,191,17,118,cotton,DAP
20,Sandy,97,58,74,cotton,NPK 14-14-14
30,Loamy,91,81,36,cotton,MOP
24,Black,153,97,189,cotton,NPK 14-14-14
21,Black,11,1,69,cotton,Urea
26,Loamy,176,12,168,cotton,DAP
25,Sandy,186,96,47,cotton,MOP
34,Sandy,160,92,111,cotton,NPK 14-14-14
23,Clay,162,21,68,cotton,DAP
35,Black,81,21,20,cotton,DAP
32,Clay,151,35,42,cotton,MOP
20,Black,190,94,171,cotton,NPK 14-14-14
25,Black,175,94,129,cotton,NPK 14-14-14
23,Sandy,141,92,182,cotton,NPK 14-14-14
24,Sandy,79,66,129,cotton,Urea
28,Sandy,10,59,26,cotton,Urea
29,Clay,159,24,11,cotton,DAP
26,Sandy,50,6,109,cotton,Urea
21,Black,116,7,158,cotton,DAP
26,Black,113,25,167,cotton,DAP
29,Loamy,130,75,130,cotton,NPK 14-14-14
35,Sandy,169,1,23,cotton,DAP
27,Black,105,80,135,cotton,NPK 14-14-14
25,Clay,54,14,120,cotton,Urea
21,Loamy,10,29,77,cotton,Urea
27,Black,165,7,180,cotton,DAP
28,Loamy,56,41,146,cotton,Urea
27,Black,103,57,94,cotton,NPK 14-14-14
21,Black,101,86,143,cotton,NPK 14-14-14
22,Black,81,11,168,cotton,DAP
35,Loamy,152,66,103,cotton,NPK 14-14-14
34,Clay,176,92,72,cotton,NPK 14-14-14
31,Sandy,96,54,115,cotton,NPK 14-14-14
33,Sandy,131,93,152,cotton,NPK 14-14-14
27,Sandy,104,94,108,cotton,NPK 14-14-14
29,Clay,127,48,149,cotton,NPK 14-14-14
29,Sandy,38,17,121,cotton,Urea
29,Black,70,49,86,cotton,Urea
26,Sandy,92,96,74,cotton,NPK 14-14-14
31,Sandy,168,31,26,cotton,MOP
30,Clay,182,94,112,cotton,NPK 14-14-14
24,Sandy,119,44,147,cotton,NPK 14-14-14
27,Sandy,19,10,5,cotton,Urea
23,Loamy,131,56,85,cotton,NPK 14-14-14
25,Black,148,15,68,cotton,DAP
34,Sandy,167,38,89,cotton,NPK 14-14-14
22,Clay,151,64,117,cotton,NPK 14-14-14
26,Loamy,122,71,197,cotton,NPK 14-14-14
28,Clay,135,30,91,cotton,NPK 14-14-14
21,Sandy,55,4,95,cotton,Urea
25,Clay,187,41,67,cotton,NPK 14-14-14
22,Clay,163,11,30,cotton,DAP
23,Loamy,96,49,161,cotton,NPK 14-14-14
26,Clay,146,22,25,cotton,DAP
22,Loamy,128,36,143,cotton,NPK 14-14-14
24,Black,174,2,9,cotton,DAP
25,Loamy,116,45,132,cotton,NPK 14-14-14
31,Loamy,184,96,177,cotton,NPK 14-14-14
33,Sandy,146,56,122,cotton,NPK 14-14-14
33,Black,34,84,21,cotton,Urea
20,Clay,199,15,158,cotton,DAP
28,Sandy,127,78,94,cotton,NPK 14-14-14
20,Clay,159,75,136,cotton,NPK 14-14-14
23,Clay,132,46,89,cotton,NPK 14-14-14
22,Black,98,63,104,cotton,NPK 14-14-14
30,Black,143,26,56,cotton,DAP
35,Sandy,87,4,114,cotton,DAP
25,Clay,93,60,186,cotton,NPK 14-14-14
35,Clay,178,57,148,cotton,NPK 14-14-14
24,Sandy,58,61,151,cotton,Urea
30,Clay,152,78,99,cotton,NPK 14-14-14
29,Loamy,127,0,42,cotton,DAP
25,Black,112,13,125,cotton,DAP
23,Loamy,158,16,144,cotton,DAP
35,Black,169,60,0,cotton,MOP
31,Clay,134,37,70,cotton,NPK 14-14-14
26,Loamy,188,49,11,cotton,MOP
20,Loamy,199,43,77,cotton,NPK 14-14-14
29,Clay,49,32,42,cotton,Urea
26,Clay,143,73,41,cotton,MOP
25,Loamy,147,25,135,cotton,DAP
35,Sandy,69,98,41,cotton,Urea
26,Sandy,189,76,174,cotton,NPK 14-14-14
29,Sandy,172,21,80,cotton,DAP
29,Sandy,166,99,155,cotton,NPK 14-14-14
33,Sandy,163,4,199,cotton,DAP
29,Black,46,89,159,cotton,Urea
23,Sandy,172,3,74,cotton,DAP
29,Sandy,32,4,0,cotton,Urea
28,Sandy,90,17,18,cotton,DAP
25,Clay,166,86,25,cotton,MOP
22,Clay,124,90,29,cotton,MOP
31,Clay,168,97,87,cotton,NPK 14-14-14
30,Black,180,87,10,cotton,MOP
26,Clay,185,79,125,cotton,NPK 14-14-14
20,Loamy,162,26,180,cotton,DAP
32,Sandy,144,32,198,cotton,NPK 14-14-14
32,Clay,97,77,132,cotton,NPK 14-14-14
31,Clay,81,61,158,cotton,NPK 14-14-14
30,Loamy,110,49,136,cotton,NPK 14-14-14
30,Loamy,179,98,100,cotton,NPK 14-14-14
32,Black,33,88,141,cotton,Urea
22,Clay,192,58,73,cotton,NPK 14-14-14
26,Black,103,22,101,cotton,DAP
35,Clay,144,42,43,cotton,MOP
30,Sandy,100,66,163,cotton,NPK 14-14-14
29,Clay,173,40,31,cotton,MOP
27,Black,150,56,67,cotton,NPK 14-14-14
33,Loamy,170,27,124,cotton,DAP
20,Clay,86,53,147,cotton,NPK 14-14-14
21,Black,142,15,174,cotton,DAP
24,Clay,152,61,113,cotton,NPK 14-14-14
22,Loamy,41,79,132,cotton,Urea
29,Loamy,154,8,22,cotton,DAP
27,Clay,34,18,88,cotton,Urea
21,Clay,109,42,112,cotton,NPK 14-14-14
29,Clay,194,52,4,cotton,MOP
25,Loamy,171,20,153,cotton,DAP
27,Clay,91,37,163,cotton,NPK 14-14-14
23,Clay,151,75,107,cotton,NPK 14-14-14
23,Black,181,16,44,cotton,DAP
33,Clay,85,90,131,cotton,NPK 14-14-14
23,Black,126,67,87,cotton,NPK 14-14-14
31,Clay,31,89,114,cotton,Urea
29,Black,125,0,129,cotton,DAP
30,Loamy,17,36,106,cotton,Urea
27,Sandy,114,17,191,cotton,DAP
27,Black,138,54,168,cotton,NPK 14-14-14
28,Clay,80,22,86,cotton,DAP
29,Sandy,25,5,73,cotton,Urea
31,Clay,186,19,54,cotton,DAP
35,Black,95,48,23,cotton,MOP
35,Clay,90,70,100,cotton,NPK 14-14-14
31,Loamy,140,52,95,cotton,NPK 14-14-14
30,Loamy,166,53,29,cotton,MOP
29,Clay,72,44,53,cotton,Urea
33,Black,189,93,90,cotton,NPK 14-14-14
24,Sandy,178,79,131,cotton,NPK 14-14-14
23,Sandy,120,25,184,cotton,DAP
24,Black,14,96,144,cotton,Urea
20,Loamy,129,49,118,cotton,NPK 14-14-14
35,Loamy,159,83,37,cotton,MOP
32,Loamy,54,35,87,cotton,Urea
23,Loamy,119,28,37,cotton,DAP
33,Sandy,189,25,35,cotton,DAP
30,Black,187,61,119,cotton,NPK 14-14-14
20,Loamy,103,47,133,cotton,NPK 14-14-14
35,Black,172,16,135,cotton,DAP
31,Clay,22,64,13,cotton,Urea
31,Black,145,95,187,cotton,NPK 14-14-14
35,Clay,198,64,160,cotton,NPK 14-14-14
20,Loamy,183,62,111,cotton,NPK 14-14-14
25,Black,98,78,93,cotton,NPK 14-14-14
34,Loamy,162,2,69,cotton,DAP
34,Black,174,88,131,cotton,NPK 14-14-14
28,Clay,165,11,150,cotton,DAP
24,Clay,11,16,179,cotton,Urea
35,Black,181,81,89,cotton,NPK 14-14-14
28,Black,65,84,151,cotton,Urea
29,Loamy,172,95,116,cotton,NPK 14-14-14
31,Sandy,95,73,197,cotton,NPK 14-14-14
29,Sandy,172,22,29,cotton,DAP
30,Black,69,3,79,cotton,Urea
28,Black,86,91,87,cotton,NPK 14-14-14
28,Sandy,54,4,105,cotton,Urea
31,Clay,188,28,74,cotton,DAP
31,Loamy,68,91,139,cotton,Urea
30,Clay,129,81,187,cotton,NPK 14-14-14
25,Black,153,3,13,cotton,DAP
23,Black,195,66,99,cotton,NPK 14-14-14
24,Clay,113,70,151,cotton,NPK 14-14-14
32,Sandy,30,0,23,cotton,Urea
27,Sandy,55,74,113,cotton,Urea
26,Loamy,153,92,22,cotton,MOP
28,Clay,96,57,171,cotton,NPK 14-14-14
26,Black,64,81,181,cotton,Urea
27,Clay,110,75,83,cotton,NPK 14-14-14
35,Loamy,67,43,26,cotton,Urea
32,Clay,178,12,62,cotton,DAP
26,Clay,165,37,99,cotton,NPK 14-14-14
27,Black,113,11,134,cotton,DAP
33,Sandy,116,85,157,cotton,NPK 14-14-14
27,Sandy,161,59,180,cotton,NPK 14-14-14
32,Loamy,159,51,178,cotton,NPK 14-14-14
26,Clay,159,77,170,cotton,NPK 14-14-14
24,Loamy,131,55,83,cotton,NPK 14-14-14
34,Loamy,188,19,156,cotton,DAP
34,Clay,101,90,68,cotton,NPK 14-14-14
30,Sandy,105,35,112,cotton,NPK 14-14-14
27,Clay,174,86,33,cotton,MOP
34,Clay,182,48,192,cotton,NPK 14-14-14
20,Black,119,77,7,cotton,MOP
28,Clay,172,2,4,cotton,DAP
33,Black,137,36,4,cotton,MOP
20,Clay,149,62,198,cotton,NPK 14-14-14
23,Sandy,190,44,145,cotton,NPK 14-14-14
26,Black,65,99,42,cotton,Urea
28,Loamy,102,69,88,cotton,NPK 14-14-14
20,Loamy,46,1,119,cotton,Urea
26,Sandy,2,6,179,cotton,Urea
27,Black,59,6,54,cotton,Urea
27,Loamy,75,36,86,cotton,Urea
21,Black,161,58,155,cotton,NPK 14-14-14
31,Black,43,37,157,cotton,Urea
33,Loamy,133,15,120,cotton,DAP
33,Loamy,183,65,161,cotton,NPK 14-14-14
32,Clay,199,10,126,cotton,DAP
28,Clay,195,43,7,cotton,MOP
27,Black,180,40,72,cotton,NPK 14-14-14
35,Black,81,68,138,cotton,NPK 14-14-14
21,Sandy,8,50,105,cotton,Urea
34,Clay,127,25,12,cotton,DAP
27,Black,144,4,53,cotton,DAP
33,Loamy,195,1,80,cotton,DAP
32,Sandy,66,0,103,cotton,Urea
22,Black,100,8,126,cotton,DAP
29,Clay,198,68,165,cotton,NPK 14-14-14
30,Loamy,88,45,172,cotton,NPK 14-14-14
29,Loamy,90,84,71,cotton,NPK 14-14-14
34,Loamy,106,35,182,cotton,NPK 14-14-14
31,Sandy,117,22,26,cotton,DAP
22,Clay,102,21,146,cotton,DAP
28,Black,199,95,33,cotton,MOP
25,Black,163,27,163,cotton,DAP
29,Sandy,39,38,61,cotton,Urea
30,Loamy,124,40,163,cotton,NPK 14-14-14
29,Clay,19,85,66,cotton,Urea
