Temperature,Soil,Nitrogen,Phosphorus,Potassium,Crop,Fertilizer
25,Red,100,80,40,cotton,DAP
25,Red,100,80,55,cotton,12:32:16 NPK
25,Red,105,40,50,cotton,DAP
25,Red,105,40,65,cotton,13:32:26 NPK
25,Red,105,45,50,cotton,Magnesium Sulphate
25,Red,105,45,65,cotton,DAP
25,Red,105,50,50,cotton,13:32:26 NPK
25,Red,105,50,65,cotton,Magnesium Sulphate
25,Red,105,55,50,cotton,DAP
25,Red,105,55,65,cotton,DAP
25,Red,105,60,40,cotton,12:32:16 NPK
25,Red,105,60,50,cotton,Magnesium Sulphate
25,Red,105,60,55,cotton,DAP
25,Red,105,60,65,cotton,Magnesium Sulphate
25,Red,105,65,40,cotton,12:32:16 NPK
25,Red,105,65,55,cotton,DAP
25,Red,105,70,40,cotton,12:32:16 NPK
25,Red,105,70,55,cotton,Magnesium Sulphate
25,Red,105,75,40,cotton,DAP
25,Red,105,75,55,cotton,12:32:16 NPK
25,Red,105,80,40,cotton,DAP
25,Red,105,80,55,cotton,12:32:16 NPK
25,Red,110,40,50,cotton,DAP
25,Red,110,40,65,cotton,13:32:26 NPK
25,Red,110,45,50,cotton,Magnesium Sulphate
25,Red,110,45,65,cotton,DAP
25,Red,110,50,50,cotton,13:32:26 NPK
25,Red,110,50,65,cotton,Magnesium Sulphate
25,Red,110,55,50,cotton,DAP
25,Red,110,55,65,cotton,DAP
25,Red,110,60,40,cotton,12:32:16 NPK
25,Red,110,60,50,cotton,Magnesium Sulphate
25,Red,110,60,55,cotton,DAP
25,Red,110,60,65,cotton,Magnesium Sulphate
25,Red,110,65,40,cotton,12:32:16 NPK
25,Red,110,65,55,cotton,DAP
25,Red,110,70,40,cotton,12:32:16 NPK
25,Red,110,70,55,cotton,Magnesium Sulphate
25,Red,110,75,40,cotton,DAP
25,Red,110,75,55,cotton,12:32:16 NPK
25,Red,110,80,40,cotton,DAP
25,Red,110,80,55,cotton,12:32:16 NPK
25,Red,115,40,50,cotton,DAP
25,Red,115,40,65,cotton,13:32:26 NPK
25,Red,115,45,50,cotton,Magnesium Sulphate
25,Red,115,45,65,cotton,DAP
25,Red,115,50,50,cotton,13:32:26 NPK
25,Red,115,50,65,cotton,Magnesium Sulphate
25,Red,115,55,50,cotton,DAP
25,Red,115,55,65,cotton,DAP
25,Red,115,60,40,cotton,12:32:16 NPK
25,Red,115,60,50,cotton,Magnesium Sulphate
25,Red,115,60,55,cotton,DAP
25,Red,115,60,65,cotton,Magnesium Sulphate
25,Red,115,65,40,cotton,12:32:16 NPK
25,Red,115,65,55,cotton,DAP
25,Red,115,70,40,cotton,12:32:16 NPK
25,Red,115,70,55,cotton,Magnesium Sulphate
25,Red,115,75,40,cotton,DAP
25,Red,115,75,55,cotton,12:32:16 NPK
25,Red,115,80,40,cotton,DAP
25,Red,115,80,55,cotton,12:32:16 NPK
25,Red,120,40,50,cotton,DAP
25,Red,120,40,65,cotton,13:32:26 NPK
25,Red,120,45,50,cotton,Magnesium Sulphate
25,Red,120,45,65,cotton,DAP
25,Red,120,50,50,cotton,13:32:26 NPK
25,Red,120,50,65,cotton,Magnesium Sulphate
25,Red,120,55,50,cotton,DAP
25,Red,120,55,65,cotton,DAP
25,Red,120,60,40,cotton,12:32:16 NPK
25,Red,120,60,50,cotton,Magnesium Sulphate
25,Red,120,60,55,cotton,DAP
25,Red,120,60,65,cotton,Magnesium Sulphate
25,Red,120,65,40,cotton,12:32:16 NPK
25,Red,120,65,55,cotton,DAP
25,Red,120,70,40,cotton,12:32:16 NPK
25,Red,120,70,55,cotton,Magnesium Sulphate
25,Red,120,75,40,cotton,DAP
25,Red,120,75,55,cotton,12:32:16 NPK
25,Red,120,80,40,cotton,DAP
25,Red,120,80,55,cotton,12:32:16 NPK
25,Red,125,40,50,cotton,DAP
25,Red,125,40,65,cotton,13:32:26 NPK
25,Red,125,45,50,cotton,Magnesium Sulphate
25,Red,125,45,65,cotton,DAP
25,Red,125,50,50,cotton,13:32:26 NPK
25,Red,125,50,65,cotton,Magnesium Sulphate
25,Red,125,55,50,cotton,DAP
25,Red,125,55,65,cotton,DAP
25,Red,125,60,50,cotton,Magnesium Sulphate
25,Red,125,60,65,cotton,Magnesium Sulphate
25,Red,130,40,50,cotton,DAP
25,Red,130,40,65,cotton,13:32:26 NPK
25,Red,130,45,50,cotton,Magnesium Sulphate
25,Red,130,45,65,cotton,DAP
25,Red,130,50,50,cotton,13:32:26 NPK
25,Red,130,50,65,cotton,Magnesium Sulphate
25,Red,130,55,50,cotton,DAP
25,Red,130,55,65,cotton,DAP
25,Red,130,60,50,cotton,Magnesium Sulphate
25,Red,130,60,65,cotton,Magnesium Sulphate
25,Red,135,40,50,cotton,DAP
25,Red,135,40,65,cotton,13:32:26 NPK
25,Red,135,45,50,cotton,Magnesium Sulphate
25,Red,135,45,65,cotton,DAP
25,Red,135,50,50,cotton,13:32:26 NPK
25,Red,135,50,65,cotton,Magnesium Sulphate
25,Red,135,55,50,cotton,DAP
25,Red,135,55,65,cotton,DAP
25,Red,135,60,50,cotton,Magnesium Sulphate
25,Red,135,60,65,cotton,Magnesium Sulphate
25,Red,140,40,50,cotton,DAP
25,Red,140,40,65,cotton,13:32:26 NPK
25,Red,140,45,50,cotton,Magnesium Sulphate
25,Red,140,45,65,cotton,DAP
25,Red,140,50,50,cotton,13:32:26 NPK
25,Red,140,50,65,cotton,Magnesium Sulphate
25,Red,140,55,50,cotton,DAP
25,Red,140,55,65,cotton,DAP
25,Red,140,60,50,cotton,Magnesium Sulphate
25,Red,140,60,65,cotton,Magnesium Sulphate
25,Red,145,40,50,cotton,DAP
25,Red,145,40,65,cotton,13:32:26 NPK
25,Red,145,45,50,cotton,Magnesium Sulphate
25,Red,145,45,65,cotton,DAP
25,Red,145,50,50,cotton,13:32:26 NPK
25,Red,145,50,65,cotton,Magnesium Sulphate
25,Red,145,55,50,cotton,DAP
25,Red,145,55,65,cotton,DAP
25,Red,145,60,50,cotton,Magnesium Sulphate
25,Red,145,60,65,cotton,Magnesium Sulphate
25,Red,150,40,50,cotton,DAP
25,Red,150,40,65,cotton,13:32:26 NPK
25,Red,150,45,50,cotton,Magnesium Sulphate
25,Red,150,45,65,cotton,DAP
25,Red,150,50,50,cotton,13:32:26 NPK
25,Red,150,50,65,cotton,Magnesium Sulphate
25,Red,150,55,50,cotton,DAP
25,Red,150,55,65,cotton,DAP
25,Red,150,60,50,cotton,Magnesium Sulphate
25,Red,150,60,65,cotton,Magnesium Sulphate
25,Reddish Brown,30,40,20,tur,Urea
25,Reddish Brown,30,45,20,tur,MOP
25,Reddish Brown,30,50,20,tur,SSP
25,Reddish Brown,30,55,20,tur,Urea
25,Reddish Brown,30,60,20,tur,MOP
25,Reddish Brown,35,40,20,tur,Urea
25,Reddish Brown,35,45,20,tur,MOP
25,Reddish Brown,35,50,20,tur,SSP
25,Reddish Brown,35,55,20,tur,Urea
25,Reddish Brown,35,60,20,tur,MOP
25,Reddish Brown,40,40,20,tur,Urea
25,Reddish Brown,40,45,20,tur,MOP
25,Reddish Brown,40,50,20,tur,SSP
25,Reddish Brown,40,55,20,tur,Urea
25,Reddish Brown,40,60,20,tur,MOP
25,Reddish Brown,120,60,90,sugarcane,MOP
25,Reddish Brown,120,65,85,sugarcane,DAP
25,Reddish Brown,120,65,100,sugarcane,DAP
25,Reddish Brown,120,70,85,sugarcane,Urea
25,Reddish Brown,120,70,95,sugarcane,Urea
25,Reddish Brown,120,75,80,sugarcane,MOP
25,Reddish Brown,120,80,90,sugarcane,DAP
25,Reddish Brown,120,80,100,sugarcane,DAP
25,Reddish Brown,125,60,90,sugarcane,MOP
25,Reddish Brown,125,65,85,sugarcane,DAP
25,Reddish Brown,125,65,100,sugarcane,DAP
25,Reddish Brown,125,70,85,sugarcane,Urea
25,Reddish Brown,125,70,95,sugarcane,Urea
25,Reddish Brown,125,75,80,sugarcane,MOP
25,Reddish Brown,125,80,90,sugarcane,DAP
25,Reddish Brown,125,80,100,sugarcane,DAP
25,Reddish Brown,130,60,90,sugarcane,MOP
25,Reddish Brown,130,65,85,sugarcane,DAP
25,Reddish Brown,130,65,100,sugarcane,DAP
25,Reddish Brown,130,70,85,sugarcane,Urea
25,Reddish Brown,130,70,95,sugarcane,Urea
25,Reddish Brown,130,75,80,sugarcane,MOP
25,Reddish Brown,130,80,90,sugarcane,DAP
25,Reddish Brown,130,80,100,sugarcane,DAP
25,Reddish Brown,135,60,90,sugarcane,MOP
25,Reddish Brown,135,65,85,sugarcane,DAP
25,Reddish Brown,135,65,100,sugarcane,DAP
25,Reddish Brown,135,70,85,sugarcane,Urea
25,Reddish Brown,135,70,95,sugarcane,Urea
25,Reddish Brown,135,75,80,sugarcane,MOP
25,Reddish Brown,135,80,90,sugarcane,DAP
25,Reddish Brown,135,80,100,sugarcane,DAP
25,Reddish Brown,140,60,90,sugarcane,MOP
25,Reddish Brown,140,65,85,sugarcane,DAP
25,Reddish Brown,140,65,100,sugarcane,DAP
25,Reddish Brown,140,70,85,sugarcane,Urea
25,Reddish Brown,140,70,95,sugarcane,Urea
25,Reddish Brown,140,75,80,sugarcane,MOP
25,Reddish Brown,140,80,90,sugarcane,DAP
25,Reddish Brown,140,80,100,sugarcane,DAP
25,Reddish Brown,145,60,90,sugarcane,MOP
25,Reddish Brown,145,65,85,sugarcane,DAP
25,Reddish Brown,145,65,100,sugarcane,DAP
25,Reddish Brown,145,70,85,sugarcane,Urea
25,Reddish Brown,145,70,95,sugarcane,Urea
25,Reddish Brown,145,75,80,sugarcane,MOP
25,Reddish Brown,145,80,90,sugarcane,DAP
25,Reddish Brown,145,80,100,sugarcane,DAP
25,Reddish Brown,150,60,90,sugarcane,MOP
25,Reddish Brown,150,65,85,sugarcane,DAP
25,Reddish Brown,150,65,100,sugarcane,DAP
25,Reddish Brown,150,70,85,sugarcane,Urea
25,Reddish Brown,150,70,95,sugarcane,Urea
25,Reddish Brown,150,75,80,sugarcane,MOP
25,Reddish Brown,150,80,90,sugarcane,DAP
25,Reddish Brown,150,80,100,sugarcane,DAP
25,Sandy,21,19,0,barley,28-28
25,Sandy,117,25,34,coffee,DAP
26,Black,12,8,0,oil seeds,20-20
26,Clayey,7,20,16,pulses,10-26-26
26,Clayey,14,13,0,pulses,20-20
26,Clayey,21,23,0,pulses,28-28
26,Loamy,11,9,0,sugarcane,20-20
26,Loamy,23,19,0,wheat,28-28
26,Loamy,73,36,48,rice,TSP
26,Loamy,80,25,30,coffee,Urea
26,Loamy,85,25,33,coffee,Urea
26,Loamy,86,36,41,rice,TSP
26,Loamy,92,54,8,watermelon,DAP
26,Loamy,109,54,27,watermelon,TSP
26,Red,14,41,0,groundnut,DAP
26,Sandy,12,13,10,barley,17-17-17
26,Sandy,22,38,26,cotton,Potassium sulfate.
26,Sandy,23,20,0,maize,28-28
26,Sandy,37,0,0,maize,Urea
27,Black,23,24,0,millets,28-28
27,Black,35,0,0,millets,Urea
27,Black,37,0,0,oil seeds,Urea
27,Black,42,0,0,oil seeds,Urea
27,Clayey,13,13,0,pulses,20-20
27,Clayey,13,40,0,pulses,DAP
27,Clayey,19,6,21,kidneybeans,10-10-10
27,Clayey,20,6,25,kidneybeans,15-15-15
27,Loamy,2,38,24,pomegranate,Urea
27,Loamy,10,15,0,sugarcane,20-20
27,Loamy,21,38,21,pomegranate,Superphosphate
27,Loamy,24,6,18,orange,14-14-14
28,Black,36,0,0,millets,Urea
28,Black,39,0,0,cotton,Urea
28,Black,41,0,0,millets,Urea
28,Clayey,10,29,8,rice,14-35-14
28,Clayey,35,0,0,rice,Urea
28,Clayey,36,0,0,rice,Urea
28,Clayey,40,0,0,pulses,Urea
28,Loamy,31,38,25,pomegranate,Superphosphate
28,Sandy,5,15,18,barley,10-26-26
28,Sandy,9,30,10,maize,14-35-14
29,Black,9,30,7,oil seeds,14-35-14
29,Black,12,10,0,sugarcane,20-20
29,Black,14,35,0,cotton,DAP
29,Clayey,9,22,10,rice,14-35-14
29,Clayey,24,18,0,rice,28-28
29,Loamy,8,33,8,sugarcane,14-35-14
29,Loamy,11,38,0,cotton,DAP
29,Loamy,12,36,0,sugarcane,DAP
29,Loamy,13,36,0,wheat,DAP
29,Loamy,15,38,11,pomegranate,Potassium sulfate.
29,Red,13,16,17,tobacco,10-26-26
29,Red,24,23,0,groundnut,28-28
29,Sandy,8,15,0,millets,20-20
29,Sandy,15,37,0,millets,DAP
30,Black,8,30,9,oil seeds,14-35-14
30,Black,20,25,30,jowar,SSP
30,Black,20,25,40,jowar,10:26:26 NPK
30,Black,20,30,25,groundnut,SSP
30,Black,20,30,30,jowar,10:26:26 NPK
30,Black,20,30,40,jowar,Urea
30,Black,20,30,40,turmeric,Ferrous Sulphate
30,Black,20,30,45,turmeric,White Potash
30,Black,20,30,50,turmeric,Urea
30,Black,20,35,25,groundnut,Chilated Micronutrient
30,Black,20,35,30,jowar,Urea
30,Black,20,35,40,jowar,SSP
30,Black,20,40,25,groundnut,SSP
30,Black,20,40,35,groundnut,SSP
30,Black,20,45,20,gram,DAP
30,Black,20,45,20,groundnut,Chilated Micronutrient
30,Black,20,45,25,gram,DAP
30,Black,20,45,25,groundnut,Chilated Micronutrient
30,Black,20,45,30,gram,MOP
30,Black,20,45,35,groundnut,Chilated Micronutrient
30,Black,20,50,20,groundnut,SSP
30,Black,20,50,35,groundnut,SSP
30,Black,20,55,20,groundnut,Chilated Micronutrient
30,Black,20,55,30,groundnut,Chilated Micronutrient
30,Black,20,55,35,groundnut,Chilated Micronutrient
30,Black,20,60,20,groundnut,SSP
30,Black,20,60,30,groundnut,SSP
30,Black,25,25,30,jowar,SSP
30,Black,25,25,40,jowar,10:26:26 NPK
30,Black,25,30,25,groundnut,SSP
30,Black,25,30,30,jowar,10:26:26 NPK
30,Black,25,30,40,jowar,Urea
30,Black,25,30,40,turmeric,Ferrous Sulphate
30,Black,25,30,45,turmeric,White Potash
30,Black,25,30,50,turmeric,Urea
30,Black,25,35,25,groundnut,Chilated Micronutrient
30,Black,25,35,30,jowar,Urea
30,Black,25,35,40,jowar,SSP
30,Black,25,40,25,groundnut,SSP
30,Black,25,40,35,groundnut,SSP
30,Black,25,45,20,gram,DAP
30,Black,25,45,20,groundnut,Chilated Micronutrient
30,Black,25,45,25,gram,DAP
30,Black,25,45,25,groundnut,Chilated Micronutrient
30,Black,25,45,30,gram,MOP
30,Black,25,45,35,groundnut,Chilated Micronutrient
30,Black,25,50,20,groundnut,SSP
30,Black,25,50,35,groundnut,SSP
30,Black,25,55,20,groundnut,Chilated Micronutrient
30,Black,25,55,30,groundnut,Chilated Micronutrient
30,Black,25,55,35,groundnut,Chilated Micronutrient
30,Black,25,60,20,groundnut,SSP
30,Black,25,60,30,groundnut,SSP
30,Black,30,25,30,jowar,SSP
30,Black,30,25,40,jowar,10:26:26 NPK
30,Black,30,30,25,groundnut,SSP
30,Black,30,30,30,jowar,10:26:26 NPK
30,Black,30,30,40,jowar,Urea
30,Black,30,30,40,turmeric,Ferrous Sulphate
30,Black,30,30,45,turmeric,White Potash
30,Black,30,30,50,turmeric,Urea
30,Black,30,35,20,urad,DAP
30,Black,30,35,25,groundnut,Chilated Micronutrient
30,Black,30,35,25,urad,Urea
30,Black,30,35,30,jowar,Urea
30,Black,30,35,30,urad,SSP
30,Black,30,35,40,jowar,SSP
30,Black,30,40,25,groundnut,SSP
30,Black,30,40,35,groundnut,SSP
30,Black,30,45,20,gram,DAP
30,Black,30,45,20,groundnut,Chilated Micronutrient
30,Black,30,45,25,gram,DAP
30,Black,30,45,25,groundnut,Chilated Micronutrient
30,Black,30,45,30,gram,MOP
30,Black,30,45,35,groundnut,Chilated Micronutrient
30,Black,30,50,20,groundnut,SSP
30,Black,30,50,35,groundnut,SSP
30,Black,30,55,20,groundnut,Chilated Micronutrient
30,Black,30,55,30,groundnut,Chilated Micronutrient
30,Black,30,55,35,groundnut,Chilated Micronutrient
30,Black,30,60,20,groundnut,SSP
30,Black,30,60,30,groundnut,SSP
30,Black,35,25,30,jowar,SSP
30,Black,35,25,40,jowar,10:26:26 NPK
30,Black,35,30,30,jowar,10:26:26 NPK
30,Black,35,30,40,jowar,Urea
30,Black,35,35,20,urad,DAP
30,Black,35,35,25,urad,Urea
30,Black,35,35,30,jowar,Urea
30,Black,35,35,30,urad,SSP
30,Black,35,35,40,jowar,SSP
30,Black,40,20,30,jowar,SSP
30,Black,40,25,20,jowar,10:26:26 NPK
30,Black,40,25,20,moong,SSP
30,Black,40,25,25,jowar,10:26:26 NPK
30,Black,40,25,25,moong,MOP
30,Black,40,25,30,jowar,SSP
30,Black,40,25,30,moong,Urea
30,Black,40,25,40,jowar,10:26:26 NPK
30,Black,40,30,20,groundnut,SSP
30,Black,40,30,25,jowar,Urea
30,Black,40,30,30,groundnut,Chilated Micronutrient
30,Black,40,30,30,jowar,10:26:26 NPK
30,Black,40,30,35,jowar,Urea
30,Black,40,30,40,jowar,Urea
30,Black,40,35,20,jowar,SSP
30,Black,40,35,20,urad,DAP
30,Black,40,35,25,urad,Urea
30,Black,40,35,30,jowar,Urea
30,Black,40,35,30,urad,SSP
30,Black,40,35,40,jowar,SSP
30,Black,40,40,20,soybean,20:20:20 NPK
30,Black,40,40,25,soybean,SSP
30,Black,40,40,30,jowar,10:26:26 NPK
30,Black,40,40,30,soybean,Urea
30,Black,40,40,40,jowar,10:26:26 NPK
30,Black,40,40,70,ginger,DAP
30,Black,40,45,70,ginger,Ammonium Sulphate
30,Black,40,50,65,ginger,Ammonium Sulphate
30,Black,40,50,70,ginger,Urea
30,Black,40,55,65,ginger,Urea
30,Black,40,60,65,ginger,DAP
30,Black,45,20,30,jowar,SSP
30,Black,45,25,20,jowar,10:26:26 NPK
30,Black,45,25,20,moong,SSP
30,Black,45,25,25,jowar,10:26:26 NPK
30,Black,45,25,25,moong,MOP
30,Black,45,25,30,moong,Urea
30,Black,45,25,40,jowar,10:26:26 NPK
30,Black,45,30,20,groundnut,SSP
30,Black,45,30,25,jowar,Urea
30,Black,45,30,30,groundnut,Chilated Micronutrient
30,Black,45,30,35,jowar,Urea
30,Black,45,35,20,jowar,SSP
30,Black,45,40,20,soybean,20:20:20 NPK
30,Black,45,40,25,soybean,SSP
30,Black,45,40,30,jowar,10:26:26 NPK
30,Black,45,40,30,soybean,Urea
30,Black,45,40,40,jowar,10:26:26 NPK
30,Black,45,40,70,ginger,DAP
30,Black,45,45,70,ginger,Ammonium Sulphate
30,Black,45,50,65,ginger,Ammonium Sulphate
30,Black,45,50,70,ginger,Urea
30,Black,45,55,65,ginger,Urea
30,Black,45,60,65,ginger,DAP
30,Black,50,20,30,jowar,SSP
30,Black,50,25,20,jowar,10:26:26 NPK
30,Black,50,25,20,moong,SSP
30,Black,50,25,25,jowar,10:26:26 NPK
30,Black,50,25,25,moong,MOP
30,Black,50,25,30,moong,Urea
30,Black,50,25,40,jowar,10:26:26 NPK
30,Black,50,30,20,groundnut,SSP
30,Black,50,30,25,jowar,Urea
30,Black,50,30,30,groundnut,Chilated Micronutrient
30,Black,50,30,30,groundnut,SSP
30,Black,50,30,35,groundnut,Chilated Micronutrient
30,Black,50,30,35,jowar,Urea
30,Black,50,30,40,groundnut,SSP
30,Black,50,35,20,jowar,SSP
30,Black,50,35,30,jowar,SSP
30,Black,50,35,35,jowar,10:26:26 NPK
30,Black,50,35,40,jowar,Urea
30,Black,50,40,20,soybean,20:20:20 NPK
30,Black,50,40,25,soybean,SSP
30,Black,50,40,30,jowar,10:26:26 NPK
30,Black,50,40,30,soybean,Urea
30,Black,50,40,40,jowar,10:26:26 NPK
30,Black,50,40,70,ginger,DAP
30,Black,50,45,70,ginger,Ammonium Sulphate
30,Black,50,50,65,ginger,Ammonium Sulphate
30,Black,50,50,70,ginger,Urea
30,Black,50,55,65,ginger,Urea
30,Black,50,60,65,ginger,DAP
30,Black,55,20,30,jowar,SSP
30,Black,55,25,25,jowar,10:26:26 NPK
30,Black,55,25,40,jowar,10:26:26 NPK
30,Black,55,30,25,jowar,Urea
30,Black,55,30,30,groundnut,SSP
30,Black,55,30,35,groundnut,Chilated Micronutrient
30,Black,55,30,35,jowar,Urea
30,Black,55,30,40,groundnut,SSP
30,Black,55,35,20,jowar,SSP
30,Black,55,35,30,jowar,SSP
30,Black,55,35,35,jowar,10:26:26 NPK
30,Black,55,35,40,jowar,Urea
30,Black,55,40,20,soybean,20:20:20 NPK
30,Black,55,40,25,soybean,SSP
30,Black,55,40,30,jowar,10:26:26 NPK
30,Black,55,40,30,soybean,Urea
30,Black,55,40,40,jowar,10:26:26 NPK
30,Black,55,40,70,ginger,DAP
30,Black,55,45,70,ginger,Ammonium Sulphate
30,Black,55,50,65,ginger,Ammonium Sulphate
30,Black,55,50,70,ginger,Urea
30,Black,55,55,65,ginger,Urea
30,Black,55,60,65,ginger,DAP
30,Black,60,20,30,jowar,SSP
30,Black,60,25,25,jowar,10:26:26 NPK
30,Black,60,25,40,jowar,10:26:26 NPK
30,Black,60,30,25,jowar,Urea
30,Black,60,30,25,urad,SSP
30,Black,60,30,30,groundnut,SSP
30,Black,60,30,35,groundnut,Chilated Micronutrient
30,Black,60,30,35,jowar,Urea
30,Black,60,30,40,groundnut,SSP
30,Black,60,35,20,jowar,SSP
30,Black,60,35,20,moong,SSP
30,Black,60,35,20,urad,DAP
30,Black,60,35,25,moong,MOP
30,Black,60,35,25,urad,Urea
30,Black,60,35,30,jowar,SSP
30,Black,60,35,30,moong,Urea
30,Black,60,35,35,jowar,10:26:26 NPK
30,Black,60,35,40,jowar,Urea
30,Black,60,40,20,soybean,20:20:20 NPK
30,Black,60,40,20,urad,SSP
30,Black,60,40,25,soybean,SSP
30,Black,60,40,30,jowar,10:26:26 NPK
30,Black,60,40,30,soybean,Urea
30,Black,60,40,40,jowar,10:26:26 NPK
30,Black,60,40,70,ginger,DAP
30,Black,60,45,70,ginger,Ammonium Sulphate
30,Black,60,50,65,ginger,Ammonium Sulphate
30,Black,60,50,70,ginger,Urea
30,Black,60,55,65,ginger,Urea
30,Black,60,60,65,ginger,DAP
30,Black,65,30,25,urad,SSP
30,Black,65,35,20,moong,SSP
30,Black,65,35,20,urad,DAP
30,Black,65,35,25,moong,MOP
30,Black,65,35,25,urad,Urea
30,Black,65,35,30,jowar,SSP
30,Black,65,35,30,moong,Urea
30,Black,65,35,35,jowar,10:26:26 NPK
30,Black,65,35,40,jowar,Urea
30,Black,65,40,20,urad,SSP
30,Black,70,30,25,urad,SSP
30,Black,70,35,20,moong,SSP
30,Black,70,35,20,urad,DAP
30,Black,70,35,25,moong,MOP
30,Black,70,35,25,urad,Urea
30,Black,70,35,30,jowar,SSP
30,Black,70,35,30,moong,Urea
30,Black,70,35,35,jowar,10:26:26 NPK
30,Black,70,35,40,jowar,Urea
30,Black,70,40,20,urad,SSP
30,Black,75,30,25,urad,SSP
30,Black,75,35,20,moong,SSP
30,Black,75,35,20,urad,DAP
30,Black,75,35,25,moong,MOP
30,Black,75,35,25,urad,Urea
30,Black,75,35,30,moong,Urea
30,Black,75,40,20,urad,SSP
30,Black,75,50,110,sugarcane,DAP
30,Black,75,55,110,sugarcane,MOP
30,Black,75,60,110,sugarcane,Urea
30,Black,80,30,25,urad,SSP
30,Black,80,35,20,moong,SSP
30,Black,80,35,20,urad,DAP
30,Black,80,35,25,moong,MOP
30,Black,80,35,25,urad,Urea
30,Black,80,35,30,moong,Urea
30,Black,80,40,20,urad,SSP
30,Black,80,50,110,sugarcane,DAP
30,Black,80,55,110,sugarcane,MOP
30,Black,80,60,110,sugarcane,Urea
30,Black,85,50,110,sugarcane,DAP
30,Black,85,55,110,sugarcane,MOP
30,Black,85,60,110,sugarcane,Urea
30,Black,90,50,110,sugarcane,DAP
30,Black,90,55,110,sugarcane,MOP
30,Black,90,60,110,sugarcane,Urea
30,Black,95,50,110,sugarcane,DAP
30,Black,95,55,110,sugarcane,MOP
30,Black,95,60,110,sugarcane,Urea
30,Black,100,25,45,cotton,DAP
30,Black,100,25,50,cotton,Magnesium Sulphate
30,Black,100,25,55,cotton,12:32:16 NPK
30,Black,100,50,110,sugarcane,DAP
30,Black,100,55,110,sugarcane,MOP
30,Black,100,60,110,sugarcane,Urea
30,Black,100,80,60,cotton,DAP
30,Black,100,80,65,cotton,12:32:16 NPK
30,Black,100,80,70,cotton,Magnesium Sulphate
30,Black,100,80,75,cotton,DAP
30,Black,100,80,80,cotton,Magnesium Sulphate
30,Black,105,25,45,cotton,DAP
30,Black,105,25,50,cotton,Magnesium Sulphate
30,Black,105,25,55,cotton,12:32:16 NPK
30,Black,105,80,60,cotton,DAP
30,Black,105,80,65,cotton,12:32:16 NPK
30,Black,105,80,70,cotton,Magnesium Sulphate
30,Black,105,80,75,cotton,DAP
30,Black,105,80,80,cotton,Magnesium Sulphate
30,Black,110,25,45,cotton,DAP
30,Black,110,25,50,cotton,Magnesium Sulphate
30,Black,110,25,55,cotton,12:32:16 NPK
30,Black,110,80,60,cotton,DAP
30,Black,110,80,65,cotton,12:32:16 NPK
30,Black,110,80,70,cotton,Magnesium Sulphate
30,Black,110,80,75,cotton,DAP
30,Black,110,80,80,cotton,Magnesium Sulphate
30,Black,115,25,45,cotton,DAP
30,Black,115,25,50,cotton,Magnesium Sulphate
30,Black,115,25,55,cotton,12:32:16 NPK
30,Black,115,80,60,cotton,DAP
30,Black,115,80,65,cotton,12:32:16 NPK
30,Black,115,80,70,cotton,Magnesium Sulphate
30,Black,115,80,75,cotton,DAP
30,Black,115,80,80,cotton,Magnesium Sulphate
30,Black,120,25,45,cotton,DAP
30,Black,120,25,50,cotton,Magnesium Sulphate
30,Black,120,25,55,cotton,12:32:16 NPK
30,Black,120,60,45,maize,SSP
30,Black,120,60,60,maize,SSP
30,Black,120,60,70,sugarcane,MOP
30,Black,120,60,130,sugarcane,MOP
30,Black,120,60,135,sugarcane,DAP
30,Black,120,60,150,sugarcane,Urea
30,Black,120,65,55,maize,Urea
30,Black,120,65,70,sugarcane,DAP
30,Black,120,65,140,sugarcane,Urea
30,Black,120,65,145,sugarcane,DAP
30,Black,120,65,150,sugarcane,Urea
30,Black,120,70,40,maize,MOP
30,Black,120,70,50,maize,MOP
30,Black,120,70,65,sugarcane,MOP
30,Black,120,70,70,sugarcane,Urea
30,Black,120,70,125,sugarcane,Urea
30,Black,120,70,130,sugarcane,MOP
30,Black,120,70,130,sugarcane,Urea
30,Black,120,70,150,sugarcane,DAP
30,Black,120,75,50,maize,SSP
30,Black,120,75,60,maize,SSP
30,Black,120,75,65,sugarcane,MOP
30,Black,120,75,125,sugarcane,MOP
30,Black,120,75,140,sugarcane,DAP
30,Black,120,75,140,sugarcane,MOP
30,Black,120,80,45,maize,Urea
30,Black,120,80,60,cotton,DAP
30,Black,120,80,65,cotton,12:32:16 NPK
30,Black,120,80,65,sugarcane,MOP
30,Black,120,80,70,cotton,Magnesium Sulphate
30,Black,120,80,75,cotton,DAP
30,Black,120,80,80,cotton,Magnesium Sulphate
30,Black,120,80,120,sugarcane,DAP
30,Black,120,80,135,sugarcane,Urea
30,Black,120,80,150,sugarcane,MOP
30,Black,120,85,125,sugarcane,Urea
30,Black,120,90,135,sugarcane,DAP
30,Black,120,90,150,sugarcane,Urea
30,Black,125,60,45,maize,SSP
30,Black,125,60,60,maize,SSP
30,Black,125,60,70,sugarcane,MOP
30,Black,125,60,130,sugarcane,MOP
30,Black,125,60,135,sugarcane,DAP
30,Black,125,60,150,sugarcane,Urea
30,Black,125,65,55,maize,Urea
30,Black,125,65,70,sugarcane,DAP
30,Black,125,65,140,sugarcane,Urea
30,Black,125,65,145,sugarcane,DAP
30,Black,125,65,150,sugarcane,Urea
30,Black,125,70,40,maize,MOP
